Country Code,Country Name,Year,Access to electricity (% of population),Adjusted savings: gross savings (% of GNI),Agriculture,Capital depreciation rate,Clientelism index,"Death rates, crude per 1000 people",Domestic credit to private sector (% of GDP),Economic Complexity Index,"GDP per capita (constant prices, PPP)",Government revenue,"Gross fixed capital formation, all, Constant prices, Percent of GDP",Human capital index,Industry,"Inflation, consumer prices (annual %)",Landlocked,Lending interest rate (%),"Life expectancy at birth, total (years)",Manufacturing,Mineral rents (% of GDP),Mobile cellular subscriptions (per 100 people),Natural gas rents (% of GDP),Oil rents (% of GDP),Forestry rents (% of GDP),Political corruption index,Political stability — estimate,"Primary net lending, General government, Percent of GDP",Property rights,Real interest rate (%),Rule of law index,Services,Share of consumption in GDP,Share of government spending in GDP,Share of investment in GDP,Total natural resources rents (% of GDP),Trade (% of GDP),Urban population (% of total population),"Use of IMF credit (DOD, current US$)",Total_Production,Total_Reserves,Total_Production_Value,Total_Reserves_Value,Hydrocarbons_Dominant,Subsoil_Metals_Dominant,Precious_Metals_Dominant,Population
BOL,Angola,1995,49.48826980767375,26.115317515456812,21.902691516899996,0.0353665016591549,0.827,18.7,25.851565417019334,-1.914,4214.831,39.104,51.16142144,1.21491169929504,25.486347160330258,2666.45059288538,0.0,206.25,46.139,15.510401313153505,0.0,0.014332690000003367,0.206519283558313,41.0188156720936,2.9856616742744,0.819,-2.48,4.14315379618196,0.18400000000000005,-84.0950001791546,0.173,45.866126034418684,0.279739618301392,0.248554781079292,0.624451816082001,44.2109966299264,67.54402890294118,6056809.0,0.0,632.8546027,0.0,3930715682.96068,0.0,1.0,0.0,0.0,7874676.0
BOL,Angola,1996,48.85688399137818,26.0389389305018,22.314545943022964,0.038397703319788,0.827,18.445,26.090541498056528,-2.328,4533.696,39.104,67.19577537,1.2308915853500397,24.861125730441984,4145.10598220638,0.0,217.875,46.418,15.479560644127382,0.0,0.022929290000000435,0.15973420545636396,39.0741439653244,2.12783851319871,0.819,-2.48,4.14315379618196,0.18400000000000005,-93.5134588840176,0.173,45.46883515063527,0.21494810283184096,0.0840984433889389,0.734222173690796,41.36171668397951,66.8057673290868,6441501.0,0.0,715.9760656,0.0,5401322190.090931,0.0,1.0,0.0,0.0,8021736.0
BOL,Angola,1997,29.828875797180544,31.73353675580882,5.90567243979876,0.040404699742794,0.827,18.184,4.627779050209881,-1.57,4703.959999999999,34.882,48.507818129,1.24708163738251,55.56925510639236,219.176721172974,0.0,37.75,46.688,6.06485678925662,0.0,0.0474206899999956,0.15856617838002796,37.3490232506807,1.94389973459506,0.819,-2.5469999999999997,4.14315379618196,0.18400000000000005,-29.522706549011,0.173,35.43730359518236,0.293120920658112,0.25624880194664,0.55162787437439,39.45148916365579,132.6012162756741,6849440.0,0.0,741.0,0.0,5163876691.342403,0.0,1.0,0.0,0.0,8167900.0
BOL,Angola,1998,35.446552807645006,33.958995135956954,8.385237934888345,0.0408246666193008,0.827,18.925,14.277313472092516,-1.579,4765.766,27.629,64.03852148,1.2634847164154097,47.27788765200541,107.284821528298,0.0,45.0,45.452,5.901260177715515,0.0,0.06390373500000379,0.136441188557766,21.747680007613496,2.38525957827358,0.819,-2.614,0.17270863483786003,0.18400000000000005,4.04755887747496,0.173,41.291384616461386,0.393798619508743,0.129606649279594,0.714909553527832,24.2693807744448,103.65540554278681,7275437.0,0.0,730.8493151,0.0,3392029856.1773524,0.0,1.0,0.0,0.0,8313394.0
BOL,Angola,1999,28.764201853551043,38.150464747774905,8.156142649393326,0.041405875235796,0.827,18.518,5.67330922867815,-1.505,4715.119999999999,41.128,50.73873052,1.2801034450531,51.74271645755384,248.195902412868,0.0,80.2966666666667,45.808,6.132461712587329,0.0,0.15122156800000397,0.161428826039536,38.5242698405316,2.11765565749899,0.819,-2.5300000000000002,-2.47690086179152,0.18400000000000005,-72.5785001611618,0.173,39.023241433341035,0.328058332204819,0.291531920433044,0.58463728427887,40.8033543240701,137.53972575815507,7717606.0,374707057.4,745.060274,0.0,4886908753.37037,0.0,1.0,0.0,0.0,8459806.0
BOL,Angola,2000,24.200000000000003,48.055413681339104,5.916954957925178,0.0414570495486259,0.78,18.08,3.3490324718306255,-1.938,4704.042000000001,42.858,27.660103246,1.29694080352783,62.146961742885196,324.996871601321,0.0,103.160174166667,46.501,4.751213170546022,0.0,0.1593470000000039,0.19630064366197392,57.5134839616206,1.43272575752332,0.819,-2.446,5.93821542113509,0.18400000000000005,-60.7813270387995,0.175,30.86889850426182,0.283970803022385,0.246948853135109,0.38012158870697,59.14251036280591,127.74210430652093,8179552.999999999,355705668.9,746.0614754,0.0,7759665263.509136,0.0,1.0,0.0,0.0,8606326.0
BOL,Angola,2001,19.999999999999993,17.5450639869731,8.920559108904111,0.041017010807991,0.78,17.606,5.803766622412738,-1.454,4743.472,37.463,24.626983012,1.30848634243011,54.97482155394411,152.56102246929896,0.0,95.9665608333333,47.032,4.616442684997249,0.0,0.44783600000000234,0.210594107007388,42.5915766791073,1.41730580825922,0.819,-2.1310000000000002,6.40129810327971,0.2730000000000001,-5.03293321688837,0.175,35.997846802734784,0.478612929582596,0.199827581644058,0.334656327962875,44.219476594374,115.52854732465276,8662071.0,343098130.6,742.0150685,0.0,6620273454.691471,0.0,1.0,0.0,0.0,8752736.0
BOL,Angola,2002,26.299999999999997,32.3347229473668,9.3867906039345,0.040836151689291,0.72,17.071,5.774587030070087,-1.898,5214.845000000001,28.681,23.095996398,1.32013463973999,51.9196521931075,108.897436089429,0.0,97.3358333333333,47.874,3.7265752922806694,0.0,0.8079550000000069,0.13190039098922401,31.7610292464785,0.990786339881705,0.844,-1.816,-0.183848486980736,0.464,-41.3294690923792,0.14700000000000002,37.9804219303572,0.391951650381088,0.20116750895977,0.311204314231873,32.8837159773494,90.5708209731095,9165075.0,371160687.2,905.4410959,0.0,8269835721.017818,0.0,1.0,0.0,0.0,8900355.0
BOL,Angola,2003,27.4,28.8519074680264,10.000076846294,0.0409888550639153,0.703,15.559,6.447289712077556,-1.812,5190.530999999999,29.715,25.31655432767413,1.33188664913178,48.9228549611473,98.2241436573304,0.0,96.115,50.218,3.88517172538279,0.0,1.9505399999999895,0.13511355261619096,27.1162657537214,1.15531764804726,0.8679999999999999,-1.251,-2.84996146607176,0.395,0.7747598160314189,0.124,40.8282626261312,0.388605028390884,0.199904248118401,0.323308616876602,28.4066969543848,90.6807161820483,9690386.0,405682628.0,869.5630685,0.0,9150591856.88145,0.0,1.0,0.0,0.0,9050700.0
BOL,Angola,2004,28.4,37.5128985319467,10.3635914449926,0.0416290871798992,0.703,14.958,5.322673126700778,-0.848,5560.617,30.987,26.97387142917635,1.34374332427979,50.2978770697738,43.5421067519687,0.0,82.3341666666667,51.123,4.679179846727459,0.0,3.9783999999999935,0.12379756431173805,32.9626955078503,0.6842239421464749,0.8679999999999999,-1.159,2.70791225768521,0.395,36.70039745685901,0.124,39.7136676214341,0.328811168670654,0.170598268508911,0.307960003614426,33.7707170143085,90.3860384733605,10238515.0,423985126.3,1106.441208,0.0,15453360080.8038,0.0,1.0,0.0,0.0,9204287.0
