Country Code,Country Name,Year,Access to electricity (% of population),Adjusted savings: gross savings (% of GNI),Agriculture,Capital depreciation rate,Clientelism index,"Death rates, crude per 1000 people",Domestic credit to private sector (% of GDP),Economic Complexity Index,"GDP per capita (constant prices, PPP)",Government revenue,"Gross fixed capital formation, all, Constant prices, Percent of GDP",Human capital index,Industry,"Inflation, consumer prices (annual %)",Landlocked,Lending interest rate (%),"Life expectancy at birth, total (years)",Manufacturing,Mineral rents (% of GDP),Mobile cellular subscriptions (per 100 people),Natural gas rents (% of GDP),Oil rents (% of GDP),Forestry rents (% of GDP),Political corruption index,Political stability — estimate,"Primary net lending, General government, Percent of GDP",Property rights,Real interest rate (%),Rule of law index,Services,Share of consumption in GDP,Share of government spending in GDP,Share of investment in GDP,Total natural resources rents (% of GDP),Trade (% of GDP),Urban population (% of total population),"Use of IMF credit (DOD, current US$)",Total_Production,Total_Reserves,Total_Production_Value,Total_Reserves_Value,Hydrocarbons_Dominant,Subsoil_Metals_Dominant,Precious_Metals_Dominant,Population
BGD,United Arab Emirates,1995,100.0,15.40832515587683,1.7870683047090292,0.027301263064146,0.702,2.8499999999999996,41.175525375973024,-0.116,47673.993825896454,26.850382833683057,25.266877028,2.33468842506409,45.5451739211502,1.0052903958916364,0.0,10.049146604155059,71.392,6.772462657191989,0.0,5.298629245999997,1.52774715570848,16.3473463917171,0.00024326664775919937,0.135,1.054,3.58620197732355,0.21899999999999997,14.039503319165991,0.655,52.6677577741408,0.458554446697235,0.06090813502669329,0.318553596735001,17.8753368140734,95.29162420420298,1905313.0000000037,0.0,2721.937,0.0,17565872722.83095,0.0,1.0,0.0,0.0,122600370.0
BGD,United Arab Emirates,1996,100.0,15.416995243236217,1.7924318720379109,0.0271988846361637,0.702,2.7539999999999996,41.17436656026548,-0.187,47677.282406157334,26.852706218929647,25.06335011,2.39202475547791,46.3670023696682,1.0065811345968783,0.0,10.050116983646912,71.82,6.63729265402844,0.0,7.534161116,1.60805442765848,19.1112827067212,0.00022501856899603823,0.135,1.054,0.9236932040022229,0.21899999999999997,14.010659722442877,0.666,51.8405657582938,0.455987215042114,0.05694033950567251,0.310442566871643,20.7195621529487,93.48117132819314,2033087.0,0.0,2792.755,0.0,22618086876.31467,0.0,1.0,0.0,0.0,124862179.0
BGD,United Arab Emirates,1997,100.0,17.9581984500311,2.00402186456958,0.0271511115133762,0.702,2.644,35.01316750681262,-0.194,48357.1942332863,27.721912105124424,24.55366366,2.45076894760132,45.4284115017034,3.0382070818018807,0.0,9.71943962638002,72.559,7.89550062539303,0.0,11.265830530000002,1.71580198382946,16.9646090621951,0.00021574985737604635,0.135,1.0125,6.71195525705889,0.21899999999999997,6.908322094181169,0.666,52.567566633727,0.471294105052948,0.06343894451856609,0.308481991291046,18.6806267958819,95.3776031395587,2208344.0,0.0,2936.3022499999997,0.0,21502859666.76372,0.0,1.0,0.0,0.0,127198069.0
BGD,United Arab Emirates,1998,100.0,16.907528505997718,2.1808904913030602,0.0271306000649929,0.702,2.4589999999999996,50.507046818307614,-0.394,48337.84323182769,27.220209543426492,24.61740315,2.51095581054688,40.0235324596818,1.0729559132587294,0.0,8.09504445693003,73.66,8.63108731478083,0.0,16.88654733,1.69523548425714,10.8323014620584,0.0003455840022452694,0.135,0.9709999999999999,0.9971474434914551,0.21899999999999997,17.604650168209155,0.666,57.7955770490152,0.486986696720123,0.072041429579258,0.323106616735458,12.5278825303178,93.43002998002525,2389636.0,0.0,3032.89125,0.0,15429468570.755625,0.0,1.0,0.0,0.0,129622332.0
BGD,United Arab Emirates,1999,100.0,17.02327975944079,2.3332451971134294,0.027308564633131,0.702,2.2330000000000005,54.77515368569273,-0.347,47918.03260764814,26.823513049946406,24.36627139,2.56848430633545,42.0206625694073,1.1397917824203514,0.0,8.050662968675262,74.982,8.55748953651097,0.0,26.86844465,1.48019075248212,13.3744382605246,0.00013454691835779187,0.135,0.9815,1.30722479284783,0.21899999999999997,17.450675374517903,0.666,55.6460922334793,0.478972226381302,0.07095007598400122,0.308545053005219,14.8547635599251,93.44042986931254,2576890.0,0.0,2892.02775,0.0,19572096356.695663,0.0,1.0,0.0,0.0,132108065.0
BGD,United Arab Emirates,2000,100.0,17.93472386890167,2.2626500930374593,0.027904286980629,0.702,2.0039999999999996,48.2219945468247,-0.249,48865.0810136399,28.471532211215106,23.038525341,2.61078405380249,48.5170116316395,5.52760291824832,0.0,9.708553285128193,76.347,9.07200029229159,0.0,40.8783,1.5402537160529,20.8440561536495,0.00010784542304675959,0.135,0.992,10.7279292179591,0.21899999999999997,7.004567024343377,0.666,49.220338275323,0.448654681444168,0.0647029578685761,0.273453027009964,22.3844177151254,106.50048044348499,2769954.0,0.0,3172.3185000000003,0.0,33652604292.50729,0.0,1.0,0.0,0.0,134544304.0
BGD,United Arab Emirates,2001,100.0,25.833006572248053,2.238200162356491,0.0286267530173063,0.702,1.8010000000000002,63.558032013776135,-0.272,47126.27475873123,24.696062830348442,23.01506254,2.62868571281433,49.6763412859899,0.8042215787117453,0.0,5.348530619203441,77.621,13.3137591852656,0.0,51.2759,1.79003505598156,15.8062390008792,0.00012260477067149722,0.135,1.0345,1.29819360273891,0.21899999999999997,2.825090833864124,0.666,48.0854585516536,0.471899479627609,0.0685313493013382,0.274552971124649,17.5963966616315,89.8645799289427,2969448.0,0.0,3115.098,0.0,29136378783.93051,0.0,1.0,0.0,0.0,136805810.0
BGD,United Arab Emirates,2002,100.0,25.828111323495094,2.2033225886436902,0.0292266886681318,0.702,1.645999999999999,63.562029909969475,-0.062,46299.84907153972,23.51682317285163,23.772338239,2.64671063423157,47.5457475824448,0.6568038422864344,0.0,5.348694896439207,78.721,13.0634763203571,0.0,61.3641,1.59217479022602,14.6453240587361,0.00012952481666084203,0.136,1.077,-1.20983933113755,0.21899999999999997,2.8389700248956173,0.666,50.2509298289115,0.489160239696503,0.0715416893362999,0.287797391414642,16.2376283737788,93.0716588147781,3176166.0,0.0,2946.56525,0.0,27472029208.63588,0.0,1.0,0.0,0.0,138933658.0
BGD,United Arab Emirates,2003,100.0,25.83238021942995,1.9276839325365405,0.0298057235777378,0.702,1.5460000000000003,68.64587446541898,-0.078,46697.17967676543,24.277177574562778,23.499255721,2.6648588180542,49.1210129154604,1.1343162343895354,0.0,5.34855163866839,79.6,12.2624610762446,0.0,70.8971,1.40024746926002,17.8057010079321,0.00016439058876560608,0.136,0.9509999999999998,2.35626697508901,0.21899999999999997,2.826866692631323,0.647,48.951303152003,0.457935243844986,0.0716252774000168,0.280189603567123,19.2061128677808,102.300169490783,3389556.9999999963,0.0,3326.15925,0.0,38390046488.43711,0.0,1.0,0.0,0.0,140970351.0
BGD,United Arab Emirates,2004,100.0,25.83902453464962,1.6653619090599303,0.0303824841976166,0.783,1.490000000000001,75.27697797843055,0.08999999999999998,46085.741973637676,24.20289005119221,22.006933437999997,2.6831316947937,51.6783480847693,0.8376249459239755,0.0,5.348328665374709,80.272,11.5123829171924,0.0,83.1597,1.3026745340904,20.9182068452778,0.00013562415626244828,0.136,0.579,6.45592969055611,0.21899999999999997,2.8080284834082443,0.641,46.6562900061707,0.468893557786942,0.0664382055401802,0.26502326130867,22.2210170035245,116.622612523831,3608409.0,0.0,3538.6277499999997,0.0,50151009160.41923,0.0,1.0,0.0,0.0,142902856.0
